Confessions , Saint Augustine ; translated with an introduction by Garry Wills.,,2006,"Augustine,--of Hippo, Saint,--354-430; Catholic Church--Bishops--Biography.; Bishops--Algeria--Hippo (Extinct city)--Biography.; Christian saints--Algeria--Hippo (Extinct city)--Biography.; Christian literature, Early--Latin authors--Translations into English.; Biography."
Mom's cancer , Brian Fies.,,2006,"Lung Neoplasms; Family Health; Popular Work; Cancer--Patients--Family relationships--Comic books, strips, etc.; Graphic novels--United States.; Graphic novels; Family Health.; Lung Neoplasms.; Graphic novels--U.S.A.--2006.; Comic books, strips, etc.; Graphic novels."
Night , Elie Wiesel ; translated from the French by Marion Wiesel ; [with a new preface by the author ; foreword by François Mauriac].,1st ed.,2006,"Wiesel, Elie,--1928-2016; World War, 1939-1945--Personal narratives, Jewish.; Holocaust, Jewish (1939-1945)--Personal narratives.; Wiesel, Elie,--1928-2016--Childhood and youth.; Jews--Romania--Sighet--Biography.; Holocaust, Jewish (1939-1945)--Romania--Sighet--Personal narratives.; Sighet (Romania)--Biography.; Concentration Camps--Autobiography.; Holocaust--Autobiography.; Jews--Autobiography.; Autobiography; Biography.; Creative nonfiction.; Personal narratives."
white man's burden : why the West's efforts to aid the rest have done so much ill and so little good , William Easterly.,,2006,Developing Countries; Poverty--prevention & control; Economics; Economic assistance--Developing countries.; Poverty--Prevention; Economic development--Developing countries.
"Eat, pray, love : one woman's search for everything across Italy, India and Indonesia ", Elizabeth Gilbert.,,2006,"Gilbert, Elizabeth,--1969---Travel.; Travel writers--United States--Biography.; Biography."
Summa theologiae : questions on God ," Thomas Aquinas ; edited by Brian Davies, Brian Leftow.",,2006,"God (Christianity)--History of doctrines--Middle Ages, 600-1500.; God--Omnipresence--Early works to 1800.; God--Attributes--Early works to 1800.; Thomas,--Aquinas, Saint,--1225?-1274.--Summa theologica.; Catholic Church--Doctrines--Early works to 1800.; Theology, Doctrinal--Early works to 1800.; Early works."
"From Black power to hip hop : racism, nationalism, and feminism ", Patricia Hill Collins.,,2006,African Americans--Race identity.; African Americans--Social conditions--1975-; African Americans--Politics and government.; Afrocentrism--United States.; Ethnicity--United States.; Racism--United States.; United States--Race relations.; Nationalism--United States.; African American women--Social conditions.; Feminism--United States
omnivore's dilemma : a natural history of four meals , Michael Pollan.,,2006,Food habits.; Food preferences.; Feeding Behavior; Food Preferences; Biological Evolution; Maaltijden.; Eetcultuur.; Hábitos alimentares.; Biological Evolution.; Creative nonfiction.
Global shadows : Africa in the neoliberal world order , James Ferguson.,,2006,Africa--Foreign relations--1960-; Africa--Foreign economic relations.; Africa--Economic conditions--1960-; Africa--Politics and government--1960-; Globalization.
Overthrow : America's century of regime change from Hawaii to Iraq , Stephen Kinzer.,1st ed.,2006,"United States--Foreign relations--20th century.; Hawaii--History--Overthrow of the Monarchy, 1893.; Iraq War, 2003-2011.; Intervention (International law)--History--20th century.; Legitimacy of governments--History--20th century."
Black swan green : a novel , David Mitchell.,1st U.S. ed.,2006,Boys--Fiction.; England--Fiction.; Villages--Fiction.; Fiction.; Bildungsromans.
Trickster travels : a sixteenth-century Muslim between worlds , Natalie Zemon Davis.,1st ed.,2006,"Leo,--Africanus,--approximately 1492-approximately 1550; Africanists--Europe--Biography.; Biography.; Biographies."
Law and justice in the courts of classical Athens , Adriaan Lanni.,,2006,"Justice, Administration of (Greek law); Courts--Greece--Athens--History.; Judicial process--Greece--Athens--History.; History."
Inhuman bondage : the rise and fall of slavery in the New World , David Brion Davis.,,2006,Slavery--United States--History; Slavery--America--History; Antislavery movements--United States--History.; Antislavery movements--America--History.; History.
Cancer made me a shallower person : a memoir in comics , Miriam Engelberg.,1st ed.,2006,"Engelberg, Miriam.; Breast Neoplasms--psychology; Graphic Novel; Personal Narrative; Popular Work; Engelberg, Miriam--Health--Comic books, strips, etc.; Breast--Cancer--Patients--United States--Biography--Comic books, strips, etc.; Cartoonists--United States--Biography--Comic books, strips, etc.; Engelberg, Miriam,--1958-2006--Health--Comic books, strips, etc.; Breast--Cancer--Patients--United States--Comic books, strips, etc.; Cartoonists--United States--Comic books, strips, etc.; Graphic novels.; Graphic novels; Comic books, strips, etc."
nation among nations : America's place in world history , Thomas Bender.,1st ed.,2006,United States--History.; United States--History--Philosophy.; History.
Locked out : felon disenfranchisement and American democracy , Jeff Manza and Christopher Uggen.,,2006,"Ex-convicts--Suffrage--United States.; Political rights, Loss of--United States.; Punishment--United States."
Homilies of Mar Jacob of Sarug = Homiliae selectae Mar-Jacobi Sarugensis , edited by Paul Bedjan ; with additional material by Sebastian P. Brock ; [biography of Paul Bedjan by Heleen Murre-van den Berg],1st. Georgias Press Ed.,2006,"Sermons, Syriac.; Bedjan, Paul,--1838-1920."
Atlas of novel tectonics , Reiser + Umemoto.,1st ed.,2006,"Architecture--Composition, proportion, etc.; Architectural design.; Eclecticism in architecture."
"Empire's workshop : Latin America, the United States, and the rise of the new imperialism ", Greg Grandin.,1st ed.,2006,Latin America--Relations--United States.; United States--Relations--Latin America.; Americans--Latin America--History.; Imperialism.; United States--Foreign relations--Philosophy.--2001-2009
Vodou nation : Haitian art music and cultural nationalism , Michael Largey.,,2006,Folk music--Haiti--History and criticism.; Vodou music--Haiti--History and criticism.; African Americans--Haiti--Music.; Haiti--Social life and customs
Stumbling on happiness , Daniel Gilbert.,1st ed.,2006,Happiness.; Bonheur.; Happiness
Mao's last revolution , Roderick MacFarquhar and Michael Schoenhals.,,2006,"China--History--Cultural Revolution, 1966-1976.; History."
America's geisha ally : reimagining the Japanese enemy , Naoko Shibusawa.,,2006,"United States--Relations--Japan.; Japan--Relations--United States.; Japan--Foreign public opinion, American.; Public opinion--United States; Japan--Civilization--1945-; National characteristics, Japanese."
cultural history of modern science in China , Benjamin A. Elman.,,2006,Science--China--History; Technology--China--History.
"War memory and social politics in Japan, 1945-2005 ", Franziska Seraphim.,,2006,"Japan--History--1945-; Japan--Social conditions--1945-; Politics and war--Japan.; World War, 1939-1945--Social aspects--Japan."
problem of beauty : aesthetic thought and pursuits in Northern Song dynasty China , Ronald Egan.,,2006,China--Civilization--960-1644.; Aesthetics.
Meditations , Marcus Aurelius ; translated with notes by Martin Hammond ; with an introduction by Diskin Clay.,,2006,"Marcus Aurelius,--Emperor of Rome,--121-180--Philosophy.; Stoics.; Philosophy, Ancient."
invention of decolonization : the Algerian War and the remaking of France , Todd Shepard.,,2006,"Algeria--History--Influence.--Revolution, 1954-1962; Decolonization--France--History--20th century.; Decolonization--Algeria--History--20th century.; France--Ethnic relations--Political aspects--History--20th century.; Algeria--Ethnic relations--Political aspects--History--20th century.; Repatriation--France--History--20th century.; National characteristics, French.; France--Civilization--1945-; History."
Ocean of reasoning : a great commentary on N_g_rjuna's M_lamadhyamakak_rik_ , Tsong khapa ; translated by Ngawang Samten and Jay L. Garfield.,,2006,"N_g_rjuna,--active 2nd century.--Madhyamakak_rik_.; M_dhyamika (Buddhism)--Early works to 1800.; Early works."
Revolutionary characters : what made the founders different , Gordon S. Wood.,,2006,"United States--History--Revolution, 1775-1783--Biography.; Statesmen--United States--Biography.; Revolutionaries--United States--Biography.; United States--Politics and government--1775-1783."
It was like a fever : storytelling in protest and politics , Francesca Polletta.,,2006,Storytelling--Political aspects.; Communication--Political aspects.; Politics and culture.; Communication in folklore.; Social movements; Protest movements.
Midnight's children : a novel , Salman Rushdie ; [with a new introduction by the author].,25th anniversary ed.,2006,Paranormal fiction.; Infants switched at birth--Fiction; Islam--Relations--Hinduism--Fiction.; Hinduism--Relations--Islam--Fiction.; Children of the rich--Fiction.; Poor children--Fiction.; India--Fiction.; Fiction.; Epic fiction.
"Black wealth, white wealth : a new perspective on racial inequality ", Melvin L. Oliver and Thomas M. Shapiro.,10th anniversary ed.,2006,Wealth--Moral and ethical aspects.; Wealth--United States.; Equality--United States.; African Americans--Economic conditions.; United States--Race relations.
Spaces of global capitalism : [towards a theory of uneven geographical development] , David Harvey.,,2006,Capitalism.; Regional economic disparities.; Space in economics.; Economic geography.; Globalization--Economic aspects.
"Good omens : the nice and accurate prophecies of Agnes Nutter, witch "," Neil Gaiman, Terry Pratchett.",1st William Morrow ed.,2006,End of the world--Fiction.; Witches--Fiction.; Humorous stories.; Fiction.; Humorous fiction.; Humorous fiction; Fantasy fiction.
tale of Genji : abridged , Murasaki Shikibu ; edited and translated by Royall Tyler.,Abridged ed.,2006,Kyoto (Japan)--Court and courtiers--Fiction.; Fiction.
Religion in the media age , Stewart M. Hoover.,,2006,Mass media--Religious aspects.
Art history : a critical introduction to its methods , Michael Hatt & Charlotte Klonk.,,2006,Art--Historiography; Art--History--Methodology.; Einführung.; History.
true description of Cairo : a sixteenth-century Venetian view , Matteo Pagano and Guillaume Postel ; [translated and edited] by Nicholas Warner.,,2006,Cairo (Egypt)--Description and travel.; Cairo (Egypt)--Maps.; Maps.
framework for a Palestinian national security doctrine , Hussein Agha and Ahmad S. Khalidi.,,2006,Palestian Arabs--Politics and government.; National liberation movements--Palestine.; Palestine--Defenses.; National security--Palestine.; Arab-Israeli conflict--1993-; Palestine--Politics and government--1948-; Palestinian Arabs--Politics and government.
